ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
1,20120305 21:00,0.010504768,1.388660988,3.413640306,2.008051335,5.160830041
1,20120305 22:00,0.019828962,0.982609315,4.459285571,1.411138994,6.519022646
1,20120305 23:00,0.226294512,0.797706095,4.55849589,1.086757606,6.387203857
1,20120306 0:00,0.09078094,0.422646723,5.35900243,0.5783704,7.46667514
1,20120306 1:00,0.344046603,0.833912121,5.417981435,1.111814424,7.811216327
1,20120306 2:00,0.437928759,1.046728246,5.074435993,1.426682768,7.297217415
1,20120306 3:00,0.504275903,1.010570167,4.733327043,1.418545017,6.729823638
1,20120306 4:00,0.550606133,0.563759613,4.478469928,0.778166657,6.278607698
1,20120306 5:00,0.5617893,0.480079486,5.382895943,0.644206765,7.501408764
1,20120306 6:00,0.431256455,0.232654913,5.632392775,0.299917324,7.998978487
1,20120306 7:00,0.438774541,-0.180063737,5.8190281,-0.314795824,8.370395509
1,20120306 8:00,0.429658861,-0.944032303,5.582688328,-1.519182887,8.471904427
1,20120306 9:00,0.363123754,-1.567500902,5.156789439,-2.709798372,8.484226318
1,20120306 10:00,0.236631888,-2.056668063,4.847842191,-3.473494951,7.875172813
1,20120306 11:00,0.205149887,-2.477134874,4.651948194,-4.192746892,7.609958762
1,20120306 12:00,0.214359551,-2.630031896,4.234820678,-4.414344096,6.891768501
1,20120306 13:00,0.252701811,-2.804623765,3.979476264,-4.70605115,6.466956615
1,20120306 14:00,0.447984196,-2.530338905,3.465376347,-4.611528049,6.098473376
1,20120306 15:00,0.426369694,-2.196134942,3.046786936,-4.314813149,5.761675002
1,20120306 16:00,0.225354757,-1.703351972,2.482495273,-3.973027631,5.441305817
1,20120306 17:00,0.395921432,-1.55820311,2.046363116,-3.970523708,4.86687096
1,20120306 18:00,0.237571652,-1.594877734,1.732055584,-4.139538524,4.188580157
1,20120306 19:00,0.292171781,-2.090759967,1.663346495,-4.856286543,3.588328003
1,20120306 20:00,0.288224783,-3.108868177,1.534212393,-5.9467451,2.624873421
1,20120306 21:00,0.265294608,-5.041259255,1.521542632,-8.694800821,2.434764234
1,20120306 22:00,0.235222249,-5.328974259,1.554191632,-8.078209731,2.250522615
1,20120306 23:00,0.291138044,-5.310895219,1.906021148,-7.676956037,2.674747745
1,20120307 0:00,0.405976873,-5.301597427,2.294885351,-7.503559355,3.16116909
1,20120307 1:00,0.472793902,-5.697955802,2.135296022,-8.0011829,2.902254471
1,20120307 2:00,0.323371859,-5.392625877,2.126882412,-7.518072185,2.835474376
1,20120307 3:00,0.23710177,-5.160959465,2.390859429,-7.180547536,3.187474128
1,20120307 4:00,0.225448731,-5.056335925,2.606984038,-7.04344855,3.503899438
1,20120307 5:00,0.213043881,-5.101174585,2.752118812,-7.153780591,3.73856594
1,20120307 6:00,0.231839111,-5.453478345,2.845720224,-7.772031737,3.945771468
1,20120307 7:00,0.337750206,-5.912540819,2.832573958,-8.68537213,4.056239475
1,20120307 8:00,0.57156281,-5.922682897,2.392962831,-9.337571596,3.635587289
1,20120307 9:00,0.605582179,-5.19298708,1.847129876,-9.370867064,3.126311051
1,20120307 10:00,0.602950827,-4.898333026,1.605764437,-9.254006499,2.891020436
1,20120307 11:00,0.327976687,-5.263447832,1.622591657,-9.752132818,2.890396323
1,20120307 12:00,0.284371761,-5.538885317,1.129869616,-10.18627961,1.946737412
1,20120307 13:00,0.268207872,-5.36913896,1.072026047,-9.944724252,1.911787082
1,20120307 14:00,0.27779343,-5.209534681,1.0746553,-9.715573088,1.933631038
1,20120307 15:00,0.280330792,-5.102775966,0.959494012,-9.544525781,1.698964536
1,20120307 16:00,0.254957236,-4.805452944,0.752834714,-9.118213217,1.286425819
1,20120307 17:00,0.37552861,-4.323437346,0.661862555,-8.428801169,1.101688361
1,20120307 18:00,0.432290191,-3.988748774,0.681319028,-7.954830386,1.136638691
1,20120307 19:00,0.397894927,-3.735196826,0.751257162,-7.540922016,1.267078315
1,20120307 20:00,0.096137583,-3.492320749,0.721283676,-7.057811301,1.214028707
1,20120307 21:00,0.129499105,-3.708507147,0.668172762,-6.87174839,1.034908266
1,20120307 22:00,0.076308616,-5.687813724,0.528296495,-8.143504706,0.751560947
1,20120307 23:00,0.059580866,-4.652254188,0.380532467,-6.49439975,0.561206471
1,20120308 0:00,0,-3.856901761,0.625053011,-5.27226021,0.746568043
1,20120308 1:00,0,-3.597492472,0.948978671,-4.853006979,1.171019982
1,20120308 2:00,0.013711704,-2.487385629,1.155993779,-3.312377412,1.377345779
1,20120308 3:00,0.108918332,-1.73134285,1.656836782,-2.269140591,2.089521469
1,20120308 4:00,0.177145003,-1.668801619,2.085653791,-2.196156946,2.657503563
1,20120308 5:00,0.263603036,-1.568937396,2.470587414,-2.044669882,3.208487225
1,20120308 6:00,0.257588564,-1.704611517,2.646120962,-2.243994966,3.496288265
1,20120308 7:00,0.109764117,-1.925018918,2.478219307,-2.567208254,3.386091533
1,20120308 8:00,0.131942485,-2.032952978,1.562392101,-3.458958012,2.76652799
1,20120308 9:00,0.074335118,-2.4334186,0.763905256,-5.42951645,1.671008347
1,20120308 10:00,0.031200076,-2.918617502,0.589325695,-6.313906512,1.127644673
1,20120308 11:00,0.004974862,-2.77336045,0.507282841,-6.206577621,1.049686346
1,20120308 12:00,0,-2.54992686,0.275941073,-6.111514889,0.631173224
1,20120308 13:00,0,-1.887191561,0.145721892,-4.833994432,0.273033844
1,20120308 14:00,0.006669368,-2.037492261,0.053185185,-4.163035536,-0.038799462
1,20120308 15:00,0.033637579,-2.048083921,-0.248274604,-3.636204009,-0.42741879
1,20120308 16:00,0.050183251,-1.953263345,-0.71525108,-3.060921153,-0.750975153
1,20120308 17:00,0.003271546,-1.693515492,-1.000016102,-2.416947807,-0.745699777
1,20120308 18:00,0,-1.35861729,-1.238989764,-1.568129606,-0.654846088
1,20120308 19:00,0.028001948,-0.633340761,-1.333911438,0.017884749,-0.676533743
1,20120308 20:00,0,0.372866942,-1.805180854,1.937538627,-0.977230146
1,20120308 21:00,0,0.932207464,-1.307676804,3.107730193,-1.388123281
1,20120308 22:00,0,1.498104728,-1.21847905,3.33588075,-1.760916482
1,20120308 23:00,0.027816933,2.25868679,-1.07395007,3.170900912,-1.453186245
1,20120309 0:00,0.041443471,2.975389118,-0.574061053,3.997026719,-0.743941319
1,20120309 1:00,0.112865329,3.782328951,0.651257942,5.102627516,0.895629201
1,20120309 2:00,0.192181182,3.813128802,1.383769409,5.127808665,1.870928277
1,20120309 3:00,0.191711302,3.734230555,2.005305769,5.029653575,2.713539741
1,20120309 4:00,0.211070382,3.736340133,2.100751937,5.056376426,2.831785164
1,20120309 5:00,0.323841738,3.860805282,2.16551898,5.276839954,2.944163447
1,20120309 6:00,0.229019823,4.054886532,2.325353437,5.639140157,3.191485934
1,20120309 7:00,0.253077713,4.173022945,2.740468519,6.011718379,3.887870235
1,20120309 8:00,0.206183626,3.315690121,3.127555758,5.350841698,5.06174941
1,20120309 9:00,0.216521,2.191706537,2.741604783,4.381110517,5.495917716
1,20120309 10:00,0.083826707,1.825061742,2.961661227,3.424226861,5.694046497
1,20120309 11:00,0.057983272,1.601446389,2.92189199,2.849171645,5.37586702
1,20120309 12:00,0.104595429,1.347031186,2.610176924,2.478649027,5.072581051
1,20120309 13:00,0.092378534,1.109914529,2.211348291,2.155919201,4.686703814
1,20120309 14:00,0.097171317,1.322138156,2.498823061,2.231462647,4.509786999
1,20120309 15:00,0.188516112,1.258850792,3.038548418,1.895371395,5.066262594
1,20120309 16:00,0.322901977,0.9217401,3.108996781,1.342413923,5.255365006
1,20120309 17:00,0.148764212,0.726393104,3.710459144,0.975488611,5.734213835
1,20120309 18:00,0.082886943,0.549188485,3.290420252,0.753997281,5.076642917
1,20120309 19:00,0.069542337,0.551298063,2.67191393,0.857291382,4.559432023
1,20120309 20:00,0.054506156,0.384641338,2.12953729,0.70157938,4.186191701
1,20120309 21:00,0.066629075,0.106598853,1.754570199,0.16558064,3.726749564
1,20120309 22:00,0.016533925,-0.198868157,2.698048,-0.301041465,3.711404738
1,20120309 23:00,0,-0.371009787,2.67683774,-0.474740002,3.617981828
1,20120310 0:00,0.007800018,-0.4115137,2.560938821,-0.528185706,3.431136007
1,20120310 1:00,0.011177287,-1.063991382,2.663096825,-1.436135366,3.508125374
1,20120310 2:00,0.07038812,-0.913671168,2.437969523,-1.222031956,3.177915471
1,20120310 3:00,0.130814766,-0.647152506,2.240622353,-0.876587799,2.897565076
1,20120310 4:00,0.214077618,-0.303168212,2.339115548,-0.416355427,3.00865556
1,20120310 5:00,0.242176479,-0.220476724,2.438330304,-0.315241044,3.131117511
1,20120310 6:00,0.265200634,-0.317308764,2.596713134,-0.444782603,3.353298479
1,20120310 7:00,0.254299401,-0.67543361,2.684022119,-0.934881501,3.526932031
1,20120310 8:00,0.275631987,-0.855571944,2.478737769,-1.365247346,3.767919656
1,20120310 9:00,0.244243956,-0.565998034,1.894994219,-1.628288678,4.723997602
1,20120310 10:00,0.076590545,-0.63916002,2.079714057,-1.806408322,5.241399345
1,20120310 11:00,0.035992856,-0.780258135,1.927464503,-2.106153095,4.846022189
1,20120310 12:00,0.044920591,-0.889386307,1.554417019,-2.433245532,4.090257006
1,20120310 13:00,0.037684428,-1.1494495,1.49705285,-2.665700662,3.45126804
1,20120310 14:00,0.01118316,-1.335428497,1.41587714,-2.950332254,3.177478107
1,20120310 15:00,0,-1.452856558,1.359595315,-3.204377645,3.047580966
1,20120310 16:00,0,-1.59456948,1.352379696,-3.206176833,2.744925001
1,20120310 17:00,0,-1.757800633,1.205181076,-3.294337061,2.38628643
1,20120310 18:00,0,-1.960994215,0.867850904,-3.481092808,1.834770287
1,20120310 19:00,0,-2.103629347,0.701170113,-3.455904172,1.385159981
1,20120310 20:00,0,-2.056904045,0.655711715,-3.101104235,1.2850036
1,20120310 21:00,0,-1.532474013,0.08134847,-3.376380048,0.768476585
1,20120310 22:00,0,-1.542003516,-0.01137223,-2.802079137,0.097122675
1,20120310 23:00,0,-1.30683999,0.022541178,-1.721486633,-0.009594168
1,20120311 0:00,0,0.089693207,0.25163707,0.169100451,0.251512206
1,20120311 1:00,0,0.629041865,1.96393146,0.817058638,2.490135339
1,20120311 2:00,0.016812918,0.458035501,2.082424843,0.581202976,2.64066616
1,20120311 3:00,0.075368854,0.218877456,1.941589273,0.258127168,2.447862986
1,20120311 4:00,0.163142559,0.2013169,2.165410108,0.223548767,2.740676362
1,20120311 5:00,0.274316321,0.155324969,2.555999407,0.165746066,3.281453179
1,20120311 6:00,0.334179112,-0.087177944,2.885546661,-0.161458507,3.772224894
1,20120311 7:00,0.313034477,-0.487725858,3.197140372,-0.733808461,4.309908612
1,20120311 8:00,0.251574095,-0.795035583,3.322416204,-1.374283027,5.412598423
1,20120311 9:00,0.160981109,-1.079767451,3.172404379,-2.247000586,6.193090416
1,20120311 10:00,0.092848412,-1.320179821,2.99805553,-2.729549917,5.916773568
1,20120311 11:00,0.059580866,-1.352792281,2.426733899,-3.044884292,5.266191734
1,20120311 12:00,0.076684519,-1.327287665,1.811525829,-3.370024483,4.504258336
1,20120311 13:00,0.10920026,-1.476970497,1.432506591,-3.932052526,3.824807578
1,20120311 14:00,0.104219525,-1.674317695,1.12091288,-4.535884309,3.077824158
1,20120311 15:00,0.14293769,-1.841979191,0.872356053,-5.055076423,2.377237224
1,20120311 16:00,0.188422136,-1.938980356,0.690027851,-5.361637174,1.823056978
1,20120311 17:00,0.212761953,-1.952777935,0.542010864,-5.428729594,1.403942057
1,20120311 18:00,0.181843809,-1.924764668,0.410750517,-5.378668327,1.085352855
1,20120311 19:00,0.208345074,-1.847414601,0.265127336,-5.144360951,0.742534377
1,20120311 20:00,0.165022079,-1.879190845,0.098358871,-5.221259187,0.323419456
1,20120311 21:00,0.121605111,-1.978700661,-0.082772428,-5.280610174,-0.180240172
1,20120311 22:00,0.097453247,-2.694502361,-0.180519495,-4.685552016,-0.399334688
1,20120311 23:00,0.062964005,-2.67276072,-0.022528317,-3.704454393,-0.136936785
1,20120312 0:00,0.158349775,-2.191517872,0.196903873,-2.889023439,0.133193865
1,20120312 1:00,0.076684524,-2.269290625,0.535018805,-2.978040274,0.59139204
1,20120312 2:00,0.007694294,-1.758828546,0.372664295,-2.270891151,0.356622003
1,20120312 3:00,0,-1.53171618,0.24777621,-1.959039458,0.183811893
1,20120312 4:00,0.132036458,-1.515710166,0.064607019,-1.928549669,-0.06741625
1,20120312 5:00,0.287191046,-1.440871234,-0.223014024,-1.817823597,-0.444016434
1,20120312 6:00,0.194060702,-1.131133226,-0.390666817,-1.394176013,-0.664748675
1,20120312 7:00,0.136171409,-0.719735398,-0.26653563,-0.86996562,-0.499199494
1,20120312 8:00,0.165961843,-0.54280405,0.352228063,-0.771007535,0.13298539
1,20120312 9:00,0.179024523,-1.579734223,0.342009947,-1.44017815,-0.139057416
1,20120312 10:00,0.37327318,-1.829774123,-1.060142641,-1.994343423,-1.784383926
1,20120312 11:00,0.475989088,-1.40323547,-1.484762129,-1.091417766,-2.676510068
1,20120312 12:00,0.402217829,-1.238849377,-1.493088001,-0.513716516,-2.527418993
1,20120312 13:00,0.323841736,-1.368195277,-1.631600241,-0.511041973,-3.257384387
1,20120312 14:00,0.243586123,-1.132431011,-1.971068762,0.09179998,-3.759840673
1,20120312 15:00,0.108824356,-0.780731291,-2.214789752,0.739039343,-3.776782841
1,20120312 16:00,0.068132691,-0.667391405,-2.29956227,0.537378814,-4.559510986
1,20120312 17:00,0.03401936,-0.332995484,-2.495220269,0.52026174,-5.186855251
1,20120312 18:00,0.034865145,-0.253398007,-2.420287418,0.509563569,-5.65736345
1,20120312 19:00,0.144253358,-0.229172688,-2.350274401,0.486562501,-5.860669462
1,20120312 20:00,0.314820029,-0.314826495,-2.343083875,0.248528189,-6.20338531
1,20120312 21:00,0.362559903,-0.307904975,-2.416502931,-0.022670453,-6.620646696
1,20120312 22:00,0.208439055,-0.06002805,-3.180212491,0.265110355,-5.884388496
1,20120312 23:00,0.067756789,0.132476717,-3.328564398,0.312182309,-4.940951789
1,20120313 0:00,0.112583403,0.612657148,-3.523087051,0.877580662,-4.869794685
1,20120313 1:00,0.10995207,0.84244489,-4.179225362,1.24435089,-5.738556312
1,20120313 2:00,0.093036367,1.068235501,-3.96295034,1.497083107,-5.385374294
1,20120313 3:00,0.01699206,0.927000222,-3.747507145,1.274655885,-5.065120523
1,20120313 4:00,0,0.75510202,-3.638953721,1.023639046,-4.928096522
1,20120313 5:00,0.059956771,0.72072238,-3.552027799,0.995621221,-4.839402692
1,20120313 6:00,0.083356828,0.540926152,-3.549948231,0.786345223,-4.944029545
1,20120313 7:00,0.084766468,0.189231723,-3.207235504,0.378657281,-5.17877609
1,20120313 8:00,0.020107955,-0.378032343,-2.164124436,-0.609971682,-5.334388619
1,20120313 9:00,0.027535005,-0.954588204,-2.236909299,-1.87534814,-6.154408223
1,20120313 10:00,0.12038342,-1.226373199,-2.317596519,-2.598665456,-6.56070032
1,20120313 11:00,0.251668071,-1.396877632,-2.52305779,-3.013786698,-6.96911682
1,20120313 12:00,0.280988622,-1.436367759,-2.862027296,-3.062960839,-7.448169723
1,20120313 13:00,0.198853489,-1.41731958,-3.13195516,-2.929733223,-7.743461757
1,20120313 14:00,0.288882624,-1.356922914,-3.324523112,-2.721029017,-7.942624549
1,20120313 15:00,0.316793525,-1.291415762,-3.396892062,-2.537483675,-7.994672426
1,20120313 16:00,0.546377212,-1.111154945,-3.203492282,-2.205272323,-7.784356517
1,20120313 17:00,0.66168592,-1.001047178,-2.966421585,-1.938245298,-7.521461631
1,20120313 18:00,0.585565256,-0.968990486,-2.857868161,-1.874776348,-7.349916079
1,20120313 19:00,0.519030164,-0.988967844,-2.834992918,-1.939388883,-7.346729474
1,20120313 20:00,0.583309835,-1.140424098,-2.916511965,-2.24358241,-7.427987894
1,20120313 21:00,0.63969551,-1.284446916,-2.925246148,-2.515755566,-7.309021319
1,20120313 22:00,0.645897921,-1.318361966,-3.442642547,-2.22642864,-7.096049906
1,20120313 23:00,0.643172625,-1.437761528,-4.071087851,-2.049744805,-7.089676697
1,20120314 0:00,0.579080902,-1.350883248,-4.531088187,-1.802730512,-6.793853562
1,20120314 1:00,0.63086175,-0.160116328,-4.591244806,-0.088587492,-6.535520655
1,20120314 2:00,0.608307475,0.3289445,-5.021761404,0.576438281,-7.141907347
1,20120314 3:00,0.5664881,0.634782349,-5.740526184,0.994173844,-8.297816252
1,20120314 4:00,0.590358032,0.321018824,-5.456401724,0.542926991,-8.055261576
1,20120314 5:00,0.688751049,-0.014656864,-4.933513749,0.0807023,-7.579210281
1,20120314 6:00,0.605864103,-0.545677153,-5.127741065,-0.692368494,-7.923919728
1,20120314 7:00,0.516680756,-1.399319076,-4.381759718,-2.219443313,-7.705519874
1,20120314 8:00,0.309557365,-2.114494778,-4.175573608,-3.700295664,-7.882152014
1,20120314 9:00,0.762052435,-1.908427203,-3.830005687,-3.424116412,-7.647145719
1,20120314 10:00,0.632553317,-2.067873154,-3.88072747,-3.738429201,-7.905803611
1,20120314 11:00,0.366871058,-2.341075867,-4.335986401,-4.125542379,-8.508164499
1,20120314 12:00,0,-2.279535324,-4.521141528,-4.038297469,-8.794499792
1,20120314 13:00,0,-2.169042077,-4.702997678,-3.78465167,-8.977170637
1,20120314 14:00,0.302976099,-1.971366394,-5.034132571,-3.315493609,-9.337480074
1,20120314 15:00,0.566206168,-1.915420446,-5.145060698,-3.153714968,-9.40239616
1,20120314 16:00,0.720327018,-1.728467737,-5.319081775,-2.837091055,-9.53021543
1,20120314 17:00,0.74560659,-1.612379895,-5.241143425,-2.571311859,-9.281118822
1,20120314 18:00,0.76242832,-2.499589386,-5.488566758,-3.870741018,-9.701815315
1,20120314 19:00,0.758763265,-2.592832633,-5.932279267,-4.221454002,-10.35600843
1,20120314 20:00,0.842120077,-2.129879913,-5.838670773,-3.531005871,-10.29763427
1,20120314 21:00,0.397519019,-1.6240353,-6.346713348,-2.533756102,-11.00164671
1,20120314 22:00,0.220843902,-1.285096099,-6.514548842,-1.888374879,-10.75707913
1,20120314 23:00,0.266516299,-1.212366367,-6.234135732,-1.780329858,-10.39324711
1,20120315 0:00,0.473263782,-1.004900143,-6.783003158,-1.434239121,-10.67404692
1,20120315 1:00,0.584061634,2.296906935,-6.809299336,3.209941594,-10.30725041
1,20120315 2:00,0.683206447,2.842097839,-6.569250931,4.014858158,-9.73006381
1,20120315 3:00,0.711305311,3.223399264,-6.199686074,4.612280663,-9.006481697
1,20120315 4:00,0.84841648,3.530507478,-5.794683492,5.157077864,-8.368428144
1,20120315 5:00,0.788741634,3.216755096,-5.179585819,4.80323534,-7.462245179
1,20120315 6:00,0.693637805,3.060617146,-4.47631571,4.512543181,-6.455316916
1,20120315 7:00,0.753782527,3.363665035,-3.151197885,5.161588604,-4.758388306
1,20120315 8:00,0.704257102,3.035147835,-1.355686436,5.953975334,-2.686288404
1,20120315 9:00,0.573160398,2.979410647,-0.560868868,6.713784493,-1.331474035
1,20120315 10:00,0.257024708,2.928102904,-0.244882478,6.724309554,-0.613663788
1,20120315 11:00,0.171882337,2.504721749,-0.434727438,6.398533859,-0.925869268
1,20120315 12:00,0.198853486,2.206841546,-0.818636136,5.975025455,-1.72763393
1,20120315 13:00,0.11822197,1.966913253,-1.240091949,5.509416808,-2.74663064
1,20120315 14:00,0.116060517,2.090199484,-1.566203403,5.465812984,-3.394129064
1,20120315 15:00,0.154872657,2.167714778,-1.867845952,5.073879763,-3.753034188
1,20120315 16:00,0.156470255,2.126373288,-1.852658355,5.130514615,-3.926190168
1,20120315 17:00,0.221877638,2.650893447,-1.765329673,5.852734271,-3.470737468
1,20120315 18:00,0.237665628,2.796326904,-2.038706416,5.979536196,-3.864798503
1,20120315 19:00,0.297246494,2.896358546,-2.225176355,5.595120876,-3.998076136
1,20120315 20:00,0.273752459,3.313464654,-1.821439406,5.885813034,-3.022106064
1,20120315 21:00,0.265764493,4.16391817,-0.871370848,6.841087611,-0.957876889
1,20120315 22:00,0.170660647,3.98378739,0.133963688,6.570443187,0.485614332
1,20120315 23:00,0.254769284,4.428208412,1.103016742,7.135789317,1.807896365
1,20120316 0:00,0.318297145,4.666291102,1.622348179,6.595502856,2.358847213
1,20120316 1:00,0.369984012,5.044991694,1.583162592,7.007325347,2.249437671
1,20120316 2:00,0.374682824,4.427365705,2.45238623,6.183495582,3.477484692
1,20120316 3:00,0.305328444,4.079974159,2.898555714,5.571250511,4.020976677
1,20120316 4:00,0.325721259,3.58232931,3.227840133,4.943999433,4.523480529
1,20120316 5:00,0.291232021,3.302865548,3.637810138,4.590357876,5.101040571
